Date,DBA,EPP,EWJ,FEZ,FXE,GLD,ILF,QQQ,SHV,SPY,USO,XBI
2022-10-12,19.204059600830078,35.39347839355469,47.62986373901367,29.824377059936523,87.27916717529297,155.99000549316406,21.981168746948242,259.8910217285156,102.2831802368164,348.5335388183594,70.93000030517578,78.6844482421875
2022-10-13,19.204059600830078,35.893707275390625,48.05006790161133,30.731950759887695,87.94229888916016,154.91000366210938,22.148895263671875,265.9860534667969,102.2831802368164,357.73175048828125,72.5199966430664,80.05418395996094
2022-10-14,19.089862823486328,35.01594924926758,47.356239318847656,30.220230102539062,87.62047576904297,152.97999572753906,21.53978157043457,257.9912414550781,102.2831802368164,349.5794677734375,70.16999816894531,77.80462646484375
2022-10-17,19.089862823486328,35.68606948852539,47.8350830078125,31.253318786621094,88.4786376953125,153.4199981689453,21.963512420654297,266.5105285644531,102.27388000488281,358.5625915527344,70.12999725341797,80.6840591430664
2022-10-18,19.06131362915039,35.78988265991211,47.668949127197266,31.68779754638672,88.71269226074219,153.75,22.29014015197754,268.6180419921875,102.29249572753906,362.77557373046875,68.69999694824219,81.06398010253906
2022-10-19,19.02324676513672,35.45954513549805,47.37578201293945,31.349876403808594,88.00080108642578,151.69000244140625,22.4049015045166,267.6384582519531,102.2831802368164,360.2047424316406,70.04000091552734,77.09476470947266
2022-10-20,19.032764434814453,35.440670013427734,47.336692810058594,31.388490676879883,88.04957580566406,151.4499969482422,22.696216583251953,266.2729797363281,102.30180358886719,357.1843566894531,70.18000030517578,76.70484924316406
2022-10-21,19.080347061157227,35.99752426147461,48.167335510253906,32.025718688964844,88.72244262695312,154.14999389648438,23.543684005737305,272.5165100097656,102.3204116821289,365.86444091796875,70.56999969482422,78.82441711425781
2022-10-24,19.013731002807617,35.270782470703125,47.85462188720703,32.27675247192383,88.8297119140625,153.64999389648438,22.38724708557129,275.5145568847656,102.3204116821289,370.3413391113281,70.37999725341797,78.4645004272461
2022-10-25,18.956634521484375,35.75213623046875,48.94911575317383,33.10708999633789,89.66836547851562,154.0,22.369590759277344,281.2137756347656,102.33903503417969,376.25518798828125,70.61000061035156,80.5640869140625
2022-10-26,18.880502700805664,36.18629837036133,49.23250961303711,33.42570114135742,90.69232177734375,154.97999572753906,22.17538070678711,275.0000305175781,102.34832000732422,373.4204406738281,72.97000122070312,81.90381622314453
2022-10-27,18.766305923461914,35.931461334228516,48.616859436035156,33.10708999633789,89.72687530517578,154.74000549316406,22.493179321289062,269.9933776855469,102.36695098876953,371.42633056640625,73.62000274658203,80.8940200805664
2022-10-28,18.671142578125,35.92202377319336,49.13478469848633,33.599491119384766,89.66836547851562,153.16000366210938,22.360761642456055,278.2553405761719,102.35763549804688,380.2628479003906,72.81999969482422,83.74345397949219
2022-10-31,18.870986938476562,35.7993278503418,48.85139465332031,33.08777618408203,88.97599792480469,151.91000366210938,22.86394500732422,275.0198059082031,102.33903503417969,377.5160827636719,71.52999877929688,82.13378143310547
2022-11-01,19.080347061157227,36.450565338134766,49.22273254394531,33.37742614746094,88.9272232055664,153.4600067138672,23.19940185546875,272.209716796875,102.36886596679688,375.8641357421875,73.12000274658203,82.80364227294922
2022-11-02,18.97566795349121,36.01640701293945,48.90025329589844,32.585716247558594,88.49815368652344,152.38999938964844,22.634424209594727,262.8791198730469,102.36886596679688,366.4313659667969,74.08000183105469,81.1639633178711
2022-11-03,18.880502700805664,35.57280349731445,48.76344299316406,32.29606628417969,87.73750305175781,151.80999755859375,23.119951248168945,257.74383544921875,102.41551208496094,362.65826416015625,73.29000091552734,80.61406707763672
2022-11-04,19.1184139251709,37.3094482421875,49.71134948730469,34.033966064453125,89.60011291503906,156.47000122070312,23.83500099182129,261.88970947265625,102.42479705810547,367.8780517578125,76.81999969482422,79.94419860839844
2022-11-07,19.185026168823242,37.37551498413086,49.99474334716797,34.362239837646484,90.1364517211914,155.85000610351562,23.040502548217773,264.76904296875,102.43415832519531,371.39703369140625,76.55999755859375,79.1043701171875
2022-11-08,19.089862823486328,37.63978576660156,50.71788787841797,34.68085479736328,90.5850601196289,159.4499969482422,23.32299041748047,266.6984558105469,102.4434585571289,373.40087890625,74.47000122070312,79.84423065185547
2022-11-09,19.004215240478516,36.931915283203125,49.85792922973633,34.27534484863281,90.07795715332031,158.64999389648438,22.563800811767578,260.54400634765625,102.48078155517578,365.7080078125,71.66999816894531,77.18474578857422
2022-11-10,19.06131362915039,38.84788513183594,52.64301300048828,36.40910339355469,91.71625518798828,163.47999572753906,21.86640739440918,279.7691955566406,102.52742004394531,385.80523681640625,72.23999786376953,83.10358428955078
2022-11-11,19.108896255493164,39.96159744262695,53.68864440917969,37.3070182800293,93.19854736328125,164.55999755859375,22.4049015045166,284.92425537109375,102.51810455322266,389.53924560546875,74.37999725341797,84.7432632446289
2022-11-14,19.099380493164062,39.735076904296875,52.95573043823242,36.98841094970703,92.91574096679688,164.9199981689453,22.537321090698242,282.4308776855469,102.50875854492188,386.22552490234375,71.91000366210938,84.05339050292969
2022-11-15,19.156476974487305,40.48070526123047,53.30752944946289,37.22978973388672,93.14002990722656,165.5,22.607940673828125,286.3392333984375,102.53673553466797,389.5196533203125,73.25,83.83343505859375
2022-11-16,19.089862823486328,40.178680419921875,53.121856689453125,37.345645904541016,93.53987884521484,165.1199951171875,21.981168746948242,282.4308776855469,102.54606628417969,386.54815673828125,72.04000091552734,81.47390747070312
2022-11-17,18.918567657470703,40.32969284057617,53.024131774902344,37.393917083740234,93.30582427978516,163.9199981689453,21.733991622924805,281.8074951171875,102.55538940429688,385.3653259277344,70.13999938964844,80.52409362792969
2022-11-18,18.928083419799805,40.20699691772461,53.00459289550781,37.57736587524414,92.93524169921875,162.7899932861328,21.698678970336914,281.8173828125,102.56473541259766,387.11505126953125,69.02999877929688,80.99400329589844
